'ethyl_benzoate'	'CCOC(=O)c1ccccc1'
'menaquinone-9'	'CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC1=C(C)C(=O)c2ccccc2C1=O'
'N-acetylmuramyl-L-alanyl-D-isoglutamine'	'CC(=O)N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)O)C(N)=O'
'1-hexadecanoyl-2-9-oxononanoyl-sn-glycero-3-phosphocholine'	'CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCC[N+](C)(C)C)OC(=O)CCCCCCCC=O'
'1-4Z_7Z_10Z_13Z_16Z_19Z-docosahexaenoyl-sn-glycero-3-phosphocholine'	'CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OC[C@@H](O)COP(=O)(O)OCC[N+](C)(C)C'
'aculene_C'	'CCC1=CC(=O)[C@]2(C)C1=CC=C(C)C[C@@H]2O'
'dehydroechinulin'	'C=CC(C)(C)c1[nH]c2c(CC=C(C)C)cc(CC=C(C)C)cc2c1/C=C1/NC(=O)[C@H](C)NC1=O'
'vancomycin_aglycone'	'CN[C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O)c3ccc(c(Cl)c3)Oc3cc2cc(c3O)Oc2ccc(cc2Cl)[C@H]1O'
'3R_5S-2_3_5_6_7-pentahydro-1_4-thiazepine-3_5-dicarboxylate'	'O=C(O)[C@@H]1CCSC[C@@H](C(=O)O)N1'
'N-9Z-octadecenoyl-4R-hydroxysphinganine'	'CCCCCCCC/C=C\CCCCCCCC(=O)N[C@@H](CO)[C@H](O)[C@H](O)CCCCCCCCCCCCCC'
'a_2-demethylmenaquinol'	'CC(C)=CCc1cc(O)c2ccccc2c1O'
'4S_7S-7-hydroxy-4-isopropenyl-7-methyloxepan-2-one'	'C=C(C)[C@H]1CC[C@@](C)(O)OC(=O)C1'
'trans_octa-cis-decaprenyl_phosphate'	'CC(C)=CCC/C(C)=C/CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\COP(=O)(O)O'
'L-Phe-Gly-L-Leu-L-Met-NH2'	'CSCCC(NC(=O)C(CC(C)C)NC(=O)CNC(=O)C(N)Cc1ccccc1)C(N)=O'
'2-deoxyecdysone_22-phosphate'	'C[C@H]([C@@H](CCC(C)(C)O)OP(=O)(O)O)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C'
'1-9Z-octadecenoyl-2-9Z_12Z-octadecadienoyl-sn-glycerol'	'CCCCC/C=C\C/C=C\CCCCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCC/C=C\CCCCCCCC'
'71-hydroxychlorophyll_a'	'C=Cc1c(C)c2n3c1=CC1=[N+]4C(=Cc5c(C)c6c7n5[Mg-2]34[N+]3=C(C=2)[C@@H](C)[C@H](CCC(=O)OC/C=C(\C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C3=C7C(C(=O)OC)C6=O)C(CC)=C1CO'
'N-5_6-epoxy-8Z_11Z_14Z-eicosatrienoyl-ethanolamine'	'CCCCC/C=C\C/C=C\C/C=C\CC1OC1CCCC(=O)NCCO'
'N-acetyl-alpha-neuraminosyl-2->3-beta-D-galactosyl-1->4-alpha-L-fucosyl-1->3-N-acetyl-beta-D-glucosamine'	'CC(=O)N[C@H]1C(O)O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@]3(C(=O)O)C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O3)[C@H]2O)[C@@H]1O[C@@H]1O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]1O'
'apelin-13'	'CSCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CCC(N)=O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)O'
'2-5Z_8Z_11Z_14Z-eicosatetraenoyl-sn-glycero-3-phosphocholine'	'CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O[C@H](CO)COP(=O)(O)OCC[N+](C)(C)C'
'an_11-sulfojasmonate'	'CC(/C=C\CC1C(=O)CCC1CC(=O)O)OS(=O)(=O)O'
'17beta-estradiol_3-O-beta-D-glucuronate_17-sulfate'	'C[C@]12CC[C@@H]3c4ccc(O[C@@H]5O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]5O)cc4CC[C@H]3[C@@H]1CC[C@@H]2OS(=O)(=O)O'
'dalnigrein_beta-D-apiofuranosyl-1->6-beta-D-glucopyranoside'	'COc1cc(OC)c(-c2coc3cc(O[C@@H]4O[C@H](CO[C@@H]5OC[C@](O)(CO)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)c(OC)cc3c2=O)cc1OC'
'phenylacetyl-AMP'	'Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OC(=O)Cc2ccccc2)[C@@H](O)[C@H]1O'
'2_3-didecanoyl-sn-glycerol'	'CCCCCCCCCC(=O)OC[C@@H](CO)OC(=O)CCCCCCCCC'
'5-O-indol-3-ylacetyl-myo-inositol_D-galactoside'	'O=C(Cc1c[nH]c2ccccc12)O[C@H]1[C@@H](O)[C@@H](O)[C@H](O)[C@@H](OC2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@@H]1O'
'1-7Z_10Z_13Z_16Z-docosatetraenoyl-glycerol'	'CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)OCC(O)CO'
'1-O-hexadecyl-2-desoxy-2-amino-sn-glycero-3-phosphate'	'CCCCCCCCCCCCCCCCOC[C@@H](N)COP(=O)(O)O'
'prenyl-FMNH2'	'Cc1cc2c3c(c1C)C(C)(C)CCN3C1C(=O)NC(=O)N=C1N2C[C@H](O)[C@H](O)[C@H](O)COP(=O)(O)O'
'N_N-diacetyl-alpha-D-bacillosaminyl-tri-trans_hepta-cis-undecaprenyl_diphosphate'	'CC(=O)N[C@H]1[C@H](O)[C@@H](NC(C)=O)[C@@H](OP(=O)(O)OP(=O)(O)OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)O[C@@H]1C'
'hyodeoxycholoyl-24-O-beta-D-glucuronate'	'C[C@H](CCC(=O)O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@H]2[C@@H]3C[C@H](O)[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C'
'5-3-carboxy-3-oxoprop-1-en-1-yl-4_6-dihydroxypyridine-2-carboxylate'	'O=C(O)C(=O)C=Cc1c(O)cc(C(=O)O)nc1O'
'21-hydroxy-4Z_7Z_10Z_13Z_16Z_19Z-docosahexaenoate'	'CC(O)/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)O'
'9-9Z-octadecenoyloxy-octadecanoate'	'CCCCCCCC/C=C\CCCCCCCC(=O)OC(CCCCCCCCC)CCCCCCCC(=O)O'
'1_2-dioctadecanoyl-sn-glycero-3-phosphate'	'CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)O)OC(=O)CCCCCCCCCCCCCCCCC'
'4-hydroxy-3-nitrophenylacetaldehyde'	'O=CCc1ccc(O)c([N+](=O)[O-])c1'
'3R-hydroxy-17Z_20Z_23Z_26Z-dotriacontatetraenoyl-CoA'	'CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCCCCCCCCCC[C@@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O'
'E_E-feruperate'	'COc1cc(/C=C/C=C/C(=O)O)ccc1O'
'16alpha-hydroxydehydroepiandrosterone_3-sulfate'	'C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](OS(=O)(=O)O)CC[C@@]43C)[C@@H]1C[C@@H](O)C2=O'
'1E_4E-germacrene_B'	'CC(C)=C1C/C=C(\C)CC/C=C(\C)CC1'
'2_6-dimethylheptanoyl-CoA'	'CC(C)CCCC(C)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O'
'A47934'	'N[C@H]1C(=O)N[C@H]2Cc3ccc(c(Cl)c3)Oc3cc4cc(c3O)Oc3ccc(cc3Cl)[C@@H](O)[C@@H]3NC(=O)[C@H](NC(=O)[C@@H]4NC(=O)[C@@H](NC2=O)c2cc(O)cc(c2)Oc2cc1ccc2OS(=O)(=O)O)c1cc(Cl)c(O)c(c1)-c1c(O)cc(O)cc1[C@H](C(=O)O)NC3=O'
'3-oxo-18Z_21Z_24Z_27Z_30Z_33Z-hexatriacontahexaenoyl-CoA'	'CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCCCCCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O'
'bismyo-inositol_1_3-phosphate'	'O=P(O)(O[C@H]1[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O)O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O'
'1-9Z-octadecenoyl-2-hexadecanoyl-sn-glycero-3-phosphoethanolamine'	'CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCCCCCCCCCC'
'1-O-decyl-sn-glycero-3-phosphocholine'	'CCCCCCCCCCOC[C@@H](O)COP(=O)(O)OCC[N+](C)(C)C'
'8_11R_12S-trihydroxy-5Z_9E_14Z-eicosatrienoate'	'CCCCC/C=C\C[C@H](O)[C@H](O)/C=C/C(O)C/C=C\CCCC(=O)O'
'dTDP-D-galacturonate'	'Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)OC3O[C@H](C(=O)O)[C@H](O)[C@H](O)[C@H]3O)O2)c(=O)[nH]c1=O'
'2-hydroxy-5-oxoproline'	'O=C1CCC(O)(C(=O)O)N1'
'bradykinin1-8'	'N=C(N)NCCC[C@H](N)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CO)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)O'
'1_6-dimethoxyphenazine_N5-oxide'	'COc1cccc2c1nc1cccc(OC)c1[n+]2[O-]'
'6R_7S-himachala-9_11-diene'	'CC1=CC[C@@H]2C(=C1)C(C)(C)CCC[C@H]2C'
'2-demethylmenaquinol-12'	'CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/Cc1cc(O)c2ccccc2c1O'
'13-hydroxy-octadecanoate'	'CCCCCC(O)CCCCCCCCCCCC(=O)O'
'3_4-dihydroxyaurone'	'O=C1/C(=C/c2ccc(O)c(O)c2)Oc2ccccc21'
'3_5-bisdiphospho-1D-myo-inositol_1_2_4_6-tetrakisphosphate'	'O=P(O)(O)O[C@H]1[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](OP(=O)(O)OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@H]1OP(=O)(O)OP(=O)(O)O'
'octanedioyl-CoA'	'CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCCCCCC(=O)O'
'a_1E-1-aci-nitro-omega-methylsulfanylalkane'	'CSCCC/C=[N+](\[O-])O'
'3-all-trans-nonaprenylbenzene-1_2-diol'	'CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/Cc1cccc(O)c1O'
'11-oxo-beta-amyrin'	'CC1(C)CC[C@]2(C)CC[C@]3(C)C(=CC(=O)[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1'
'dinor-OPDA'	'CC/C=C\C[C@@H]1C(=O)C=C[C@@H]1CCCCCC(=O)O'
'3R_6R-3-hydroxy-10-apo-alpha-carotenal'	'CC1=C[C@H](O)CC(C)(C)[C@H]1/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=O'
'1-hexadecanoyl-sn-glycero-3-phosphoethanolamine'	'CCCCCCCCCCCCCCCC(=O)OC[C@@H](O)COP(=O)(O)OCCN'
'bacteriochlorophyllide_g'	'C=Cc1c(C)c2n3c1=CC1=[N+]4C(=Cc5c(C)c6c7n5[Mg-2]34[N+]3=C(C=2)[C@@H](C)[C@H](CCC(=O)O)C3=C7C(C(=O)OC)C6=O)/C(=C\C)[C@H]1C'
'alpha-L-Fuc-1->2-beta-D-Gal-1->4-D-GlcNAc'	'CC(=O)N[C@H]1C(O)O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]2O)[C@@H]1O'
'5alpha-dihydrotestosterone_17-O-beta-D-glucuronosyl-1->2-glucuronate'	'C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)CC[C@@H]12'
'3alpha-hydroxy-5beta-pregnan-20-one'	'CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C'
'1-hexadecanoyl-2-octadecanoyl-sn-glycero-3-phosphocholine'	'CCCCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OCC[N+](C)(C)C'
'3-deoxy-3_4-didehydro-UTP'	'O=c1ccn([C@@H]2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)=C[C@H]2O)c(=O)[nH]1'
'secalciferol'	'C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@@]2(C)[C@H]1CC[C@@H]2[C@H](C)CC[C@@H](O)C(C)(C)O'
'bacteriochlorophyllide_a'	'CC[C@H]1C2=Cc3c(C)c4c5n3[Mg-2]36n7c(c(C)c(C(C)=O)c7=CC(=[N+]23)[C@@H]1C)=CC1=[N+]6C(=C5C(C(=O)OC)C4=O)[C@@H](CCC(=O)O)[C@@H]1C'
'1_4-menthane-3_8-diol'	'C[C@@H]1CC[C@@H](C(C)(C)O)[C@H](O)C1'
'16_17-didehydropregnenolone_3-beta-D-glucoside'	'CC(=O)C1=CC[C@H]2[C@@H]3CC=C4C[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)CC[C@]4(C)[C@H]3CC[C@]12C'
'6-sulfo-D-glucono-1_5-lactone'	'O=C1O[C@H](COS(=O)(=O)O)[C@@H](O)[C@H](O)[C@H]1O'
'menaquinol-8'	'CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/Cc1c(C)c(O)c2ccccc2c1O'
'R-N6-dihydrolipoyl-5-AMP'	'Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OC(=O)CCCC[C@@H](S)CCS)[C@@H](O)[C@H]1O'
'1_3-di-9Z-hexadecenoylglycerol'	'CCCCCC/C=C\CCCCCCCC(=O)OCC(O)COC(=O)CCCCCCC/C=C\CCCCCC'
'Delta2-thiazoline-2-carboxylate'	'O=C(O)C1=NCCS1'
'2E_16Z_19Z_22Z_25Z_28Z_31Z-tetratriacontaheptaenoyl-CoA'	'CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCCCCCCCC/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O'
'5_7-dihydroxy-4-methylphthalide'	'Cc1c(O)cc(O)c2c1COC2=O'
'1-O-hexadecyl-2-5-hydroxypentanoyl-sn-glycero-3-phosphocholine'	'CCCCCCCCCCCCCCCCOC[C@H](COP(=O)(O)OCC[N+](C)(C)C)OC(=O)CCCCO'
'1-O-1Z-hexadecenyl-2-5-hydroxypentanoyl-sn-glycero-3-phosphocholine'	'CCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)(O)OCC[N+](C)(C)C)OC(=O)CCCCO'
'3-hydroxydecanoyl-CoA'	'CCCCCCCC(O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O'
'2-oxo-ATP'	'Nc1nc(=O)[nH]c2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O'
'7R_8S-8-amino-7-carboxyaminononanoate'	'C[C@H](N)[C@@H](CCCCCC(=O)O)NC(=O)O'
'S-choloyl-4-phosphopantetheine'	'C[C@H](CCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)O)[C@H]1CC[C@H]2[C@H]3[C@H](C[C@H](O)[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O'
'8-epi-ilicicolin_H'	'C/C=C/[C@H]1[C@@H](C(=O)c2c(O)c(-c3ccc(O)cc3)c[nH]c2=O)C=C(C)[C@H]2CC[C@H](C)C[C@@H]21'
'carbofuran'	'CNC(=O)Oc1cccc2c1OC(C)(C)C2'
'sabinene'	'C=C1CCC2(C(C)C)CC12'
'retinol'	'CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CCO'
'4-hydroxy-6-2-oxoundec-10-en-1-ylpyran-2-one'	'C=CCCCCCCCC(=O)Cc1cc(O)cc(=O)o1'
'1-octadecanoyl-2-tetradecanoyl-sn-glycero-3-phosphocholine'	'CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCC'
'5-ApG-3'	'Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)O[C@@H]3[C@@H](CO)O[C@@H](n4cnc5c(N)ncnc54)[C@@H]3O)[C@@H](O)[C@H]2O)c(=O)[nH]1'
'2E-geranyl_acetate'	'CC(=O)OC/C=C(\C)CCC=C(C)C'
'berkeleydione'	'C=C1[C@@]2(C)C[C@H]3C(C)=C4CC(=O)OC(C)(C)C4=CC[C@]3(C)[C@]1(C(=O)OC)C(=O)[C@@](C)(O)C2=O'
'iso-precytochalasin'	'CC1=C[C@@H]2/C=C/C[C@H](C)C(=O)/C(C)=C/CC(=O)O[C@]23C(=O)N[C@@H](Cc2ccccc2)[C@@H]3[C@@H]1C'
'versicolorin_B'	'O=C1c2cc(O)cc(O)c2C(=O)c2c1cc1c(c2O)[C@@H]2CCO[C@@H]2O1'
'octanedioate'	'O=C(O)CCCCCCC(=O)O'
'1_4-cineole'	'CC(C)[C@]12CC[C@](C)(CC1)O2'
'1-O-hexadecyl-2-5Z_8Z_11Z_14Z-eicosatetraenoyl-sn-glycero-3-phosphate'	'CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O[C@H](COCCCCCCCCCCCCCCCC)COP(=O)(O)O'
'2-deoxy-6-phospho-D-glucono-1_5-lactone'	'O=C1C[C@@H](O)[C@H](O)[C@@H](COP(=O)(O)O)O1'
'5S-hydroperoxy-14R_15S-epoxy-6E_8Z_11Z-eicosatrienoate'	'CCCCC[C@@H]1O[C@@H]1C/C=C\C/C=C\C=C\[C@H](CCCC(=O)O)OO'
'N2-ADP-D-ribosyl-2-deoxyguanosine'	'Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]2OC(Nc3nc4c(ncn4[C@H]4C[C@H](O)[C@@H](CO)O4)c(=O)[nH]3)[C@H](O)[C@@H]2O)[C@@H](O)[C@H]1O'
'an_S-prenyl-L-cysteine'	'CC(C)=CCC/C(C)=C/CSC[C@H](N)C(=O)O'
'bilirubin-bisglucuronoside'	'C=CC1=C(C)/C(=C\c2[nH]c(Cc3[nH]c(/C=C4/NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)c(CCC(=O)O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)c2C)NC1=O'
'O-demethylpuromycin'	'CN(C)c1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](NC(=O)[C@@H](N)Cc2ccc(O)cc2)[C@H]1O'
'1-eicosanoyl-2-5Z_8Z_11Z_14Z-eicosatetraenoyl-sn-glycero-3-phosphocholine'	'CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCCCCCC)COP(=O)(O)OCC[N+](C)(C)C'
'5beta-dihydroepitestosterone'	'C[C@]12CC[C@H]3[C@@H](CC[C@@H]4CC(=O)CC[C@]34C)[C@@H]1CC[C@H]2O'
'tetramethylammonium'	'C[N+](C)(C)C'
'12-hydroxyoctadecanoyl-CoA'	'CCCCCCC(O)CCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O'
'2-naphthyl_sulfate'	'O=S(=O)(O)Oc1ccc2ccccc2c1'
'trihazone_D'	'C=C1OC(=O)C(C(=O)/C(C)=C/CC/C=C/C=C/C(C)CC)=C1O'
'N-9Z-octadecenoyl-2S-hydroxyglycine'	'CCCCCCCC/C=C\CCCCCCCC(=O)N[C@@H](O)C(=O)O'
'6-trans-leukotriene_B4'	'CCCCC/C=C\C[C@@H](O)/C=C/C=C/C=C/[C@@H](O)CCCC(=O)O'
'1_2-di-9Z_12Z-octadecadienoyl-sn-glycerol'	'CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC'
'N-acetyl-alpha-neuraminosyl-2->3-beta-D-galactosyl-1->4-D-glucose'	'CC(=O)N[C@@H]1[C@@H](O)C[C@](O[C@H]2[C@@H](O)[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](CO)OC(O)[C@H](O)[C@H]3O)[C@@H]2O)(C(=O)O)O[C@H]1[C@H](O)[C@H](O)CO'
'Mg-131-hydroxyprotoporphyrin_13-monomethyl_ester'	'C=CC1=C(C)C2=[N+]3C1=Cc1c(C)c(C(O)CC(=O)OC)c4n1[Mg-2]31n3c(c(C)c(C=C)c3=C2)=CC2=[N+]1C(=C4)C(CCC(=O)O)=C2C'
'pheophytin_a'	'C=Cc1c(C)c2cc3nc(c4c5[nH]c(cc6nc(cc1[nH]2)C(C)=C6CC)c(C)c5C(=O)C4C(=O)OC)[C@@H](CCC(=O)OC/C=C(\C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)[C@@H]3C'
'1-1Z-octadecenyl-2-9Z-octadecenoyl-sn-glycero-3-phospho-L-serine'	'CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](CO/C=C\CCCCCCCCCCCCCCCC)COP(=O)(O)OC[C@H](N)C(=O)O'
'all-trans-dodecaprenyl_diphosphate'	'CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O'
'1S_5S-sabinone'	'C=C1C(=O)C[C@]2(C(C)C)C[C@H]12'
'L-histidinol'	'N[C@H](CO)Cc1c[nH]cn1'
'1-octadecanoyl-2-9Z-octadecenoyl-sn-glycero-3-phospho-1D-myo-inositol_4_5-bisphosphate'	'CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O'
'8-nitro-cGMP'	'Nc1nc2c(nc([N+](=O)[O-])n2[C@@H]2O[C@@H]3COP(=O)(O)O[C@H]3[C@H]2O)c(=O)[nH]1'
'hyocholate_6-O-beta-D-glucuronate'	'C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)[C@H](O[C@@H]4O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]4O)[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C'
'aculene_A'	'CCC1=CC(=O)[C@]2(C)C1=CC=C(C)C[C@@H]2OC(=O)[C@@H]1CCCN1'
'N-9Z-octadecenoylglycine'	'CCCCCCCC/C=C\CCCCCCCC(=O)NCC(=O)O'
'hyaluronann'	'CC(=O)N[C@H]1[C@H](O)O[C@H](CO)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O'
'N-hexadecanoyl-sphing-4-enine-1-phosphate'	'CCCCCCCCCCCCC/C=C/[C@@H](O)[C@H](COP(=O)(O)O)NC(=O)CCCCCCCCCCCCCCC'
'candesartan-2-N-beta-D-glucuronide'	'CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nnn([C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)n2)cc1'
'5S_6R-dihydroxy-7E_9E_11Z_14Z-eicosatetraenoate'	'CCCCC/C=C\C/C=C\C=C\C=C\[C@@H](O)[C@@H](O)CCCC(=O)O'
'tridecanal'	'CCCCCCCCCCCCC=O'
'2E-thiogeraniol'	'CC(C)=CCC/C(C)=C/CS'
